Martha I
Operated by US
latitude -78.31 longitude -172.50 height 42m
Data format is: Year, Month, Day, Hour (UTC), Minute, Pressure (hPa), Temperature (Deg C), Wind Speed (knots), Wind Direction (Degrees)
Null values are displayed as -999
Data supplied by the University of Wisconsin

1984 03 05 09 00   982.6   -25.7    11.7   192                                  
1984 03 05 12 00   982.9   -26.0     9.4   187                                  
1984 03 05 15 00   983.3   -28.4    12.3   198                                  
1984 03 05 18 00   984.0   -28.6    14.2   198                                  
1984 03 05 21 00   984.4   -26.4    17.2   189                                  
1984 03 06 00 00   985.2   -24.4    15.8   216                                  
1984 03 06 03 00   984.9   -27.9    11.3   237                                  
1984 03 06 06 00   984.1   -29.2    10.3   222                                  
1984 03 06 09 00   984.0   -27.6    13.3   210                                  
1984 03 06 12 00   983.8   -30.9     8.4   233                                  
1984 03 06 15 00   982.8   -32.6    11.7   241                                  
1984 03 06 18 00   982.2   -29.9     8.8   230                                  
1984 03 06 21 00   982.0   -24.1     9.4   239                                  
1984 03 07 00 00   981.4   -20.6    13.3   240                                  
1984 03 07 03 00   980.5   -20.0    10.7   237                                  
1984 03 07 06 00   980.4   -21.5    10.7   226                                  
1984 03 07 09 00   980.8   -22.7     8.4   210                                  
1984 03 07 12 00   981.2   -22.0     2.9   267                                  
1984 03 07 15 00   981.2   -17.9     0.0     0                                  
1984 03 07 18 00   981.5   -21.2     1.6   284                                  
1984 03 07 21 00   981.7   -16.6     2.0    91                                  
1984 03 08 00 00   982.6   -17.4     5.5   246                                  
1984 03 08 03 00   982.8   -16.7     3.5   156                                  
1984 03 08 06 00   983.7   -19.2     5.5   174                                  
1984 03 08 09 00   984.8   -22.1     4.9   220                                  
1984 03 08 12 00   985.7   -29.6     5.5   243                                  
1984 03 08 15 00   985.8   -28.6     1.6   227                                  
1984 03 08 18 00   985.8   -27.6     2.5   236                                  
1984 03 08 21 00   985.2   -26.4     2.5   177                                  
1984 03 09 00 00   984.0   -24.0     2.9   203                                  
1984 03 09 03 00   982.6   -25.1     6.4   146                                  
1984 03 09 06 00   980.9   -23.1     4.9   161                                  
1984 03 09 09 00   979.1   -22.1     5.5   157                                  
1984 03 09 12 00   977.6   -20.2     5.8   158                                  
1984 03 09 15 00   975.7   -19.7     4.9   154                                  
1984 03 09 18 00   974.2   -18.5     6.8   171                                  
1984 03 09 21 00   972.9   -17.1     8.8   171                                  
1984 03 10 00 00   971.7   -16.5     8.4   168                                  
1984 03 10 03 00   971.1   -16.0     9.4   175                                  
1984 03 10 06 00   970.7   -17.5    11.3   185                                  
1984 03 10 09 00   970.5   -18.6     8.8   163                                  
1984 03 10 12 00   970.4   -20.9    13.3   195                                  
1984 03 10 15 00   971.1   -24.2    15.8   198                                  
1984 03 10 18 00   972.3   -25.5    17.2   199                                  
1984 03 10 21 00   973.0   -27.0    17.2   202                                  
1984 03 11 00 00   973.5   -25.5    13.8   230                                  
1984 03 11 03 00   973.9   -28.1     8.4   255                                  
1984 03 11 06 00   972.7   -32.7    11.7   240                                  
1984 03 11 09 00   973.5   -36.0     2.0   250                                  
1984 03 11 12 00   971.6   -30.9     2.9   116                                  
1984 03 11 15 00   970.8   -30.9     4.5   185                                  
1984 03 11 18 00   971.3   -37.0     5.8   241                                  
1984 03 11 21 00   969.7   -29.2     2.0    60                                  
1984 03 12 00 00   966.4   -18.9    12.3   285                                  
1984 03 12 03 00   965.5   -15.0    17.2   300                                  
1984 03 12 06 00   966.3   -17.7    16.2   291                                  
1984 03 12 09 00   967.7   -18.5    11.7   296                                  
1984 03 12 12 00   969.4   -18.5     9.8   295                                  
1984 03 12 15 00   971.6   -29.4     9.4   244                                  
1984 03 12 18 00   974.1   -31.6     4.5   258                                  
1984 03 12 21 00   974.9   -29.4     7.8   262                                  
1984 03 13 00 00   975.1   -29.7     5.5   258                                  
1984 03 13 03 00   975.1   -30.4     9.8   250                                  
1984 03 13 06 00   973.4   -31.5    11.7   246                                  
1984 03 13 09 00   972.1   -30.4    13.3   237                                  
1984 03 13 12 00   970.3   -26.9    15.2   236                                  
1984 03 13 15 00   968.2   -25.9    14.2   264                                  
1984 03 13 18 00   966.5   -27.6    15.2   268                                  
1984 03 13 21 00   966.5   -25.2    13.3   267                                  
1984 03 14 00 00   968.0   -23.1     5.8   279                                  
1984 03 14 03 00   969.5   -18.4     0.0     0                                  
1984 03 14 06 00   971.2   -15.5     3.9    75                                  
1984 03 14 09 00   973.6    -8.6     4.5    26                                  
1984 03 14 12 00   975.4   -11.9     1.6    54                                  
1984 03 14 15 00   977.6   -12.7     0.0     0                                  
1984 03 14 18 00   979.3   -17.9     4.5   149                                  
1984 03 14 21 00   980.3   -20.1     1.0   172                                  
1984 03 15 00 00   981.5   -12.9     5.5   194                                  
1984 03 15 03 00   981.6   -12.7     5.8   210                                  
1984 03 15 06 00   981.1   -15.2     8.8   229                                  
1984 03 15 09 00   980.0   -24.2     9.8   226                                  
