A028_new
Operated by Australia
latitude -68.40 longitude 112.22 height 1622m
Data format is: Year, Month, Day, Hour (UTC), Minute, Pressure (hPa), Temperature (Deg C), Wind Speed (knots), Wind Direction (Degrees)
Null values are displayed as -999
Data supplied byAAD

1985 06 30 03 47 -999      -44.1 -999    -999                                   
1985 06 30 05 35 -999      -44.9 -999    -999                                   
1985 06 30 07 21 -999      -44.5 -999    -999                                   
1985 06 30 09 08 -999      -44.4 -999    -999                                   
1985 06 30 10 02 -999      -45.9 -999    -999                                   
1985 06 30 11 48 -999      -46.6 -999    -999                                   
1985 06 30 12 42 -999      -47.3 -999    -999                                   
1985 06 30 13 36 -999      -48.3 -999    -999                                   
1985 06 30 14 29 -999      -48.4 -999    -999                                   
1985 06 30 15 23 -999      -48.5 -999    -999                                   
1985 06 30 16 15 -999      -49.0 -999    -999                                   
1985 06 30 17 10 -999      -49.8 -999    -999                                   
1985 06 30 19 50 -999      -47.2 -999    -999                                   
1985 06 30 20 43 -999      -49.6 -999    -999                                   
1985 06 30 21 36 -999      -49.6 -999    -999                                   
1985 06 30 22 30 -999      -48.7 -999    -999                                   
1985 06 30 23 24 -999      -48.7 -999    -999                                   
1985 07 01 02 19 -999      -47.0 -999    -999                                   
1985 07 01 04 05 -999      -46.3 -999    -999                                   
1985 07 01 04 58 -999      -45.7 -999    -999                                   
1985 07 01 05 52 -999      -45.7 -999    -999                                   
1985 07 01 06 46 -999      -45.5 -999    -999                                   
1985 07 01 07 40 -999      -45.3 -999    -999                                   
1985 07 01 08 32 -999      -45.3 -999    -999                                   
1985 07 01 09 26 -999      -45.6 -999    -999                                   
1985 07 01 10 19 -999      -45.6 -999    -999                                   
1985 07 01 11 13 -999      -45.7 -999    -999                                   
1985 07 01 12 07 -999      -45.7 -999    -999                                   
1985 07 01 12 59 -999      -45.9 -999    -999                                   
1985 07 01 14 47 -999      -45.6 -999    -999                                   
1985 07 01 15 40 -999      -45.6 -999    -999                                   
1985 07 01 17 27 -999      -45.0 -999    -999                                   
1985 07 01 18 20 -999      -44.0 -999    -999                                   
1985 07 01 19 14 -999      -43.9 -999    -999                                   
1985 07 01 20 06 -999      -43.7 -999    -999                                   
1985 07 01 21 01 -999      -43.7 -999    -999                                   
1985 07 01 21 54 -999      -43.8 -999    -999                                   
1985 07 01 22 46 -999      -43.8 -999    -999                                   
1985 07 01 23 27 -999      -33.0 -999    -999                                   
1985 07 02 00 33 -999      -43.7 -999    -999                                   
1985 07 02 03 14 -999      -43.7 -999    -999                                   
1985 07 02 05 00 -999      -43.0 -999    -999                                   
1985 07 02 06 47 -999      -43.9 -999    -999                                   
1985 07 02 07 41 -999      -43.7 -999    -999                                   
1985 07 02 08 35 -999      -43.8 -999    -999                                   
1985 07 02 09 27 -999      -44.3 -999    -999                                   
1985 07 02 10 21 -999      -44.4 -999    -999                                   
1985 07 02 11 15 -999      -44.2 -999    -999                                   
1985 07 02 12 08 -999      -44.3 -999    -999                                   
1985 07 02 13 54 -999      -43.6 -999    -999                                   
1985 07 02 14 48 -999      -43.3 -999    -999                                   
1985 07 02 15 42 -999      -43.3 -999    -999                                   
1985 07 02 16 34 -999      -43.5 -999    -999                                   
1985 07 02 17 29 -999      -43.4 -999    -999                                   
1985 07 02 18 22 -999      -43.8 -999    -999                                   
1985 07 02 20 09 -999      -44.5 -999    -999                                   
1985 07 02 21 56 -999      -44.9 -999    -999                                   
1985 07 02 22 49 -999      -45.5 -999    -999                                   
1985 07 03 03 15 -999      -44.2 -999    -999                                   
1985 07 03 05 02 -999      -44.6 -999    -999                                   
1985 07 03 06 49 -999      -45.3 -999    -999                                   
1985 07 03 08 35 -999      -46.2 -999    -999                                   
1985 07 03 09 30 -999      -45.8 -999    -999                                   
1985 07 03 10 22 -999      -45.9 -999    -999                                   
1985 07 03 11 16 -999      -47.2 -999    -999                                   
1985 07 03 13 02 -999      -48.0 -999    -999                                   
1985 07 03 13 57 -999      -48.0 -999    -999                                   
1985 07 03 14 49 -999      -47.5 -999    -999                                   
1985 07 03 16 37 -999      -46.8 -999    -999                                   
1985 07 03 18 24 -999      -46.7 -999    -999                                   
1985 07 03 20 10 -999      -47.5 -999    -999                                   
1985 07 03 21 57 -999      -49.5 -999    -999                                   
1985 07 03 22 50 -999      -49.2 -999    -999                                   
1985 07 04 03 17 -999      -50.4 -999    -999                                   
1985 07 04 05 03 -999      -51.9 -999    -999                                   
1985 07 04 06 50 -999      -51.8 -999    -999                                   
1985 07 04 07 44 -999      -52.0 -999    -999                                   
1985 07 04 08 37 -999      -51.7 -999    -999                                   
1985 07 04 09 30 -999      -50.2 -999    -999                                   
1985 07 04 10 25 -999      -49.8 -999    -999                                   
1985 07 04 11 17 -999      -49.2 -999    -999                                   
1985 07 04 13 05 -999      -49.3 -999    -999                                   
1985 07 04 14 51 -999      -49.1 -999    -999                                   
1985 07 04 15 45 -999      -48.2 -999    -999                                   
1985 07 04 16 38 -999      -48.1 -999    -999                                   
1985 07 04 17 32 -999      -46.4 -999    -999                                   
1985 07 04 18 24 -999      -45.9 -999    -999                                   
1985 07 04 19 18 -999      -45.0 -999    -999                                   
1985 07 04 20 12 -999      -44.4 -999    -999                                   
1985 07 04 21 06 -999      -44.0 -999    -999                                   
1985 07 04 21 59 -999      -44.1 -999    -999                                   
1985 07 04 22 52 -999      -43.8 -999    -999                                   
1985 07 05 00 39 -999      -43.8 -999    -999                                   
1985 07 05 02 26 -999      -44.9 -999    -999                                   
1985 07 05 03 19 -999      -44.8 -999    -999                                   
1985 07 05 05 05 -999      -43.7 -999    -999                                   
1985 07 05 07 45 -999      -43.7 -999    -999                                   
1985 07 05 08 39 -999      -43.7 -999    -999                                   
1985 07 05 09 32 -999      -43.8 -999    -999                                   
1985 07 05 10 25 -999      -42.8 -999    -999                                   
1985 07 05 11 19 -999      -42.6 -999    -999                                   
1985 07 05 12 12 -999      -42.3 -999    -999                                   
1985 07 05 13 06 -999      -41.6 -999    -999                                   
1985 07 05 14 00 -999      -41.0 -999    -999                                   
1985 07 05 14 52 -999      -40.3 -999    -999                                   
1985 07 05 16 40 -999      -39.5 -999    -999                                   
1985 07 05 18 27 -999      -38.3 -999    -999                                   
1985 07 05 19 19 -999      -35.8 -999    -999                                   
1985 07 05 20 13 -999      -35.8 -999    -999                                   
1985 07 05 21 07 -999      -34.6 -999    -999                                   
1985 07 05 22 01 -999      -32.1 -999    -999                                   
1985 07 05 22 54 -999      -31.2 -999    -999                                   
1985 07 05 23 47 -999      -29.7 -999    -999                                   
1985 07 06 01 34 -999      -28.7 -999    -999                                   
1985 07 06 02 28 -999      -28.2 -999    -999                                   
1985 07 06 03 20 -999      -28.0 -999    -999                                   
1985 07 06 04 14 -999      -27.5 -999    -999                                   
1985 07 06 06 01 -999      -28.0 -999    -999                                   
1985 07 06 07 47 -999      -29.2 -999    -999                                   
1985 07 06 08 40 -999      -29.8 -999    -999                                   
1985 07 06 09 35 -999      -30.3 -999    -999                                   
1985 07 06 10 28 -999      -30.3 -999    -999                                   
1985 07 06 11 21 -999      -30.3 -999    -999                                   
1985 07 06 12 14 -999      -29.6 -999    -999                                   
1985 07 06 13 07 -999      -29.3 -999    -999                                   
1985 07 06 14 01 -999      -29.6 -999    -999                                   
1985 07 06 14 55 -999      -28.0 -999    -999                                   
1985 07 06 15 49 -999      -27.9 -999    -999                                   
1985 07 06 16 41 -999      -27.6 -999    -999                                   
1985 07 06 17 35 -999      -26.6 -999    -999                                   
1985 07 06 18 28 -999      -26.0 -999    -999                                   
1985 07 06 19 21 -999      -24.8 -999    -999                                   
1985 07 07 01 36 -999      -20.4 -999    -999                                   
1985 07 07 02 29 -999      -19.5 -999    -999                                   
1985 07 07 03 23 -999      -18.8 -999    -999                                   
1985 07 07 04 15 -999      -18.7 -999    -999                                   
1985 07 07 06 03 -999      -18.6 -999    -999                                   
1985 07 07 07 50 -999      -18.4 -999    -999                                   
1985 07 07 08 43 -999      -17.9 -999    -999                                   
1985 07 07 09 35 -999      -17.5 -999    -999                                   
1985 07 07 10 30 -999      -17.5 -999    -999                                   
1985 07 07 11 23 -999      -17.4 -999    -999                                   
1985 07 07 12 16 -999      -17.1 -999    -999                                   
1985 07 07 13 09 -999      -17.1 -999    -999                                   
1985 07 07 14 02 -999      -18.0 -999    -999                                   
1985 07 07 14 56 -999      -18.2 -999    -999                                   
1985 07 07 15 49 -999      -19.2 -999    -999                                   
1985 07 07 16 44 -999      -19.6 -999    -999                                   
1985 07 07 17 36 -999      -20.1 -999    -999                                   
1985 07 07 18 30 -999      -20.3 -999    -999                                   
1985 07 07 19 23 -999      -21.0 -999    -999                                   
1985 07 07 20 16 -999      -21.2 -999    -999                                   
1985 07 07 21 11 -999      -21.9 -999    -999                                   
1985 07 07 22 03 -999      -22.1 -999    -999                                   
1985 07 07 22 57 -999      -23.1 -999    -999                                   
1985 07 07 23 51 -999      -23.2 -999    -999                                   
1985 07 08 02 31 -999      -24.1 -999    -999                                   
1985 07 08 04 18 -999      -24.4 -999    -999                                   
1985 07 08 06 04 -999      -24.7 -999    -999                                   
1985 07 08 07 50 -999      -25.2 -999    -999                                   
1985 07 08 09 38 -999      -25.0 -999    -999                                   
1985 07 08 10 31 -999      -28.6 -999    -999                                   
1985 07 08 11 24 -999      -28.7 -999    -999                                   
1985 07 08 12 17 -999      -31.5 -999    -999                                   
1985 07 08 13 12 -999      -30.7 -999    -999                                   
1985 07 08 14 05 -999      -30.2 -999    -999                                   
1985 07 08 14 58 -999      -29.2 -999    -999                                   
1985 07 08 15 51 -999      -27.5 -999    -999                                   
1985 07 08 17 39 -999      -27.0 -999    -999                                   
1985 07 08 18 31 -999      -27.1 -999    -999                                   
1985 07 08 19 25 -999      -27.8 -999    -999                                   
1985 07 08 21 11 -999      -27.3 -999    -999                                   
1985 07 08 22 58 -999      -27.4 -999    -999                                   
1985 07 09 00 46 -999      -27.5 -999    -999                                   
1985 07 09 02 32 -999      -28.2 -999    -999                                   
1985 07 09 04 18 -999      -28.4 -999    -999                                   
1985 07 09 05 13 -999      -28.5 -999    -999                                   
1985 07 09 06 06 -999      -28.5 -999    -999                                   
1985 07 09 06 59 -999      -28.5 -999    -999                                   
1985 07 09 07 53 -999      -28.6 -999    -999                                   
1985 07 09 08 45 -999      -28.5 -999    -999                                   
1985 07 09 09 40 -999      -28.6 -999    -999                                   
1985 07 09 10 33 -999      -28.2 -999    -999                                   
1985 07 09 11 27 -999      -28.1 -999    -999                                   
1985 07 09 12 20 -999      -28.4 -999    -999                                   
1985 07 09 13 13 -999      -28.6 -999    -999                                   
1985 07 09 14 06 -999      -28.9 -999    -999                                   
1985 07 09 15 54 -999      -29.2 -999    -999                                   
1985 07 09 17 39 -999      -30.3 -999    -999                                   
1985 07 09 19 26 -999      -33.6 -999    -999                                   
1985 07 09 20 20 -999      -36.3 -999    -999                                   
1985 07 09 21 14 -999      -36.5 -999    -999                                   
1985 07 09 22 06 -999      -38.7 -999    -999                                   
1985 07 09 23 00 -999      -38.5 -999    -999                                   
1985 07 09 23 53 -999      -40.4 -999    -999                                   
1985 07 10 00 47 -999      -40.5 -999    -999                                   
1985 07 10 01 41 -999      -41.4 -999    -999                                   
1985 07 10 03 27 -999      -42.9 -999    -999                                   
1985 07 10 05 13 -999      -43.5 -999    -999                                   
1985 07 10 07 01 -999      -43.8 -999    -999                                   
1985 07 10 08 48 -999      -44.1 -999    -999                                   
1985 07 10 10 34 -999      -43.3 -999    -999                                   
1985 07 10 12 22 -999      -42.1 -999    -999                                   
1985 07 10 14 08 -999      -40.0 -999    -999                                   
1985 07 10 15 01 -999      -37.2 -999    -999                                   
1985 07 10 15 54 -999      -37.2 -999    -999                                   
1985 07 10 16 49 -999      -32.8 -999    -999                                   
1985 07 10 17 42 -999      -32.8 -999    -999                                   
1985 07 10 18 35 -999      -31.2 -999    -999                                   
1985 07 10 19 28 -999      -31.0 -999    -999                                   
1985 07 10 20 21 -999      -30.0 -999    -999                                   
1985 07 10 22 09 -999      -29.8 -999    -999                                   
1985 07 10 23 55 -999      -24.0 -999    -999                                   
1985 07 11 01 42 -999      -28.7 -999    -999                                   
1985 07 11 03 28 -999      -27.4 -999    -999                                   
1985 07 11 05 16 -999      -26.7 -999    -999                                   
1985 07 11 07 02 -999      -25.7 -999    -999                                   
1985 07 11 08 49 -999      -25.1 -999    -999                                   
1985 07 11 10 37 -999      -24.5 -999    -999                                   
1985 07 11 11 29 -999      -24.2 -999    -999                                   
1985 07 11 12 23 -999      -24.2 -999    -999                                   
1985 07 11 13 17 -999      -24.8 -999    -999                                   
1985 07 11 14 10 -999      -24.5 -999    -999                                   
1985 07 11 15 04 -999      -24.1 -999    -999                                   
1985 07 11 16 50 -999      -23.4 -999    -999                                   
1985 07 11 18 36 -999      -23.3 -999    -999                                   
1985 07 11 20 24 -999      -22.8 -999    -999                                   
1985 07 11 22 10 -999      -23.8 -999    -999                                   
1985 07 11 23 03 -999      -24.0 -999    -999                                   
1985 07 12 00 50 -999      -26.5 -999    -999                                   
1985 07 12 01 44 -999      -26.5 -999    -999                                   
1985 07 12 02 37 -999      -28.8 -999    -999                                   
1985 07 12 03 30 -999      -28.7 -999    -999                                   
1985 07 12 05 17 -999      -27.5 -999    -999                                   
1985 07 12 07 05 -999      -29.5 -999    -999                                   
1985 07 12 07 57 -999      -32.1 -999    -999                                   
1985 07 12 08 51 -999      -32.3 -999    -999                                   
1985 07 12 09 45 -999      -34.9 -999    -999                                   
1985 07 12 10 38 -999      -35.2 -999    -999                                   
1985 07 12 11 32 -999      -37.6 -999    -999                                   
1985 07 12 12 24 -999      -38.8 -999    -999                                   
1985 07 12 13 18 -999      -38.7 -999    -999                                   
1985 07 12 15 04 -999      -38.0 -999    -999                                   
1985 07 12 16 52 -999      -39.1 -999    -999                                   
1985 07 12 17 45 -999      -37.9 -999    -999                                   
1985 07 12 18 39 -999      -37.8 -999    -999                                   
1985 07 12 19 31 -999      -37.5 -999    -999                                   
1985 07 12 20 26 -999      -37.6 -999    -999                                   
1985 07 12 21 19 -999      -37.8 -999    -999                                   
1985 07 12 22 12 -999      -37.7 -999    -999                                   
1985 07 12 23 05 -999      -38.4 -999    -999                                   
1985 07 13 00 53 -999      -38.3 -999    -999                                   
1985 07 13 03 32 -999      -40.3 -999    -999                                   
1985 07 13 05 19 -999      -40.5 -999    -999                                   
1985 07 13 06 12 -999      -40.8 -999    -999                                   
1985 07 13 07 05 -999      -40.8 -999    -999                                   
1985 07 13 08 00 -999      -40.8 -999    -999                                   
1985 07 13 08 52 -999      -40.9 -999    -999                                   
1985 07 13 09 46 -999      -41.5 -999    -999                                   
1985 07 13 11 32 -999      -42.3 -999    -999                                   
1985 07 13 12 27 -999      -42.5 -999    -999                                   
1985 07 13 13 19 -999      -42.6 -999    -999                                   
1985 07 13 14 13 -999      -44.0 -999    -999                                   
1985 07 13 15 07 -999      -44.0 -999    -999                                   
1985 07 13 15 59 -999      -44.2 -999    -999                                   
1985 07 13 16 54 -999      -44.3 -999    -999                                   
1985 07 13 17 47 -999      -44.8 -999    -999                                   
1985 07 13 18 40 -999      -45.0 -999    -999                                   
1985 07 13 19 34 -999      -45.2 -999    -999                                   
1985 07 13 20 27 -999      -45.3 -999    -999                                   
1985 07 13 22 14 -999      -45.3 -999    -999                                   
1985 07 14 00 54 -999      -45.3 -999    -999                                   
1985 07 14 01 47 -999      -44.7 -999    -999                                   
1985 07 14 02 40 -999      -44.6 -999    -999                                   
1985 07 14 04 28 -999      -43.1 -999    -999                                   
1985 07 14 06 14 -999      -40.4 -999    -999                                   
1985 07 14 08 00 -999      -38.0 -999    -999                                   
1985 07 14 08 55 -999      -37.3 -999    -999                                   
1985 07 14 09 47 -999      -36.2 -999    -999                                   
1985 07 14 10 41 -999      -35.4 -999    -999                                   
1985 07 14 11 35 -999      -35.4 -999    -999                                   
1985 07 14 12 27 -999      -34.6 -999    -999                                   
1985 07 14 13 21 -999      -33.8 -999    -999                                   
1985 07 14 14 15 -999      -33.7 -999    -999                                   
1985 07 14 16 02 -999      -30.0 -999    -999                                   
1985 07 14 16 54 -999      -30.0 -999    -999                                   
1985 07 14 17 48 -999      -30.0 -999    -999                                   
1985 07 14 18 42 -999      -30.1 -999    -999                                   
1985 07 14 19 36 -999      -30.8 -999    -999                                   
1985 07 14 20 29 -999      -32.0 -999    -999                                   
1985 07 14 21 22 -999      -33.4 -999    -999                                   
1985 07 14 22 15 -999      -33.0 -999    -999                                   
1985 07 15 00 03 -999      -33.8 -999    -999                                   
1985 07 15 01 49 -999      -34.2 -999    -999                                   
1985 07 15 02 43 -999      -34.0 -999    -999                                   
1985 07 15 04 28 -999      -34.2 -999    -999                                   
1985 07 15 06 15 -999      -33.7 -999    -999                                   
1985 07 15 08 02 -999      -32.9 -999    -999                                   
1985 07 15 08 55 -999      -32.6 -999    -999                                   
1985 07 15 09 49 -999      -32.2 -999    -999                                   
1985 07 15 11 36 -999      -31.0 -999    -999                                   
1985 07 15 12 30 -999      -30.6 -999    -999                                   
1985 07 15 13 22 -999      -30.7 -999    -999                                   
1985 07 15 14 16 -999      -30.5 -999    -999                                   
1985 07 15 15 10 -999      -30.0 -999    -999                                   
1985 07 15 16 03 -999      -30.7 -999    -999                                   
1985 07 15 16 57 -999      -31.0 -999    -999                                   
1985 07 15 17 49 -999      -31.2 -999    -999                                   
1985 07 15 18 43 -999      -31.4 -999    -999                                   
1985 07 15 19 37 -999      -31.9 -999    -999                                   
1985 07 15 20 31 -999      -32.1 -999    -999                                   
1985 07 15 21 24 -999      -32.7 -999    -999                                   
1985 07 15 22 17 -999      -33.2 -999    -999                                   
1985 07 16 00 04 -999      -32.5 -999    -999                                   
1985 07 16 01 50 -999      -32.7 -999    -999                                   
1985 07 16 02 44 -999      -31.4 -999    -999                                   
1985 07 16 03 38 -999      -31.5 -999    -999                                   
1985 07 16 04 31 -999      -30.5 -999    -999                                   
1985 07 16 06 17 -999      -28.4 -999    -999                                   
1985 07 16 08 05 -999      -27.4 -999    -999                                   
1985 07 16 09 51 -999      -26.1 -999    -999                                   
1985 07 16 10 44 -999      -25.2 -999    -999                                   
1985 07 16 11 37 -999      -25.1 -999    -999                                   
1985 07 16 12 31 -999      -24.2 -999    -999                                   
1985 07 16 14 19 -999      -23.1 -999    -999                                   
1985 07 16 18 45 -999      -21.0 -999    -999                                   
1985 07 16 21 26 -999      -19.9 -999    -999                                   
1985 07 16 22 18 -999      -19.9 -999    -999                                   
1985 07 17 00 59 -999      -18.9 -999    -999                                   
1985 07 17 02 45 -999      -18.6 -999    -999                                   
1985 07 17 07 13 -999      -19.1 -999    -999                                   
1985 07 17 08 05 -999      -19.1 -999    -999                                   
1985 07 17 09 00 -999      -19.1 -999    -999                                   
1985 07 17 09 53 -999      -19.0 -999    -999                                   
1985 07 17 11 39 -999      -19.2 -999    -999                                   
1985 07 17 12 32 -999      -19.6 -999    -999                                   
1985 07 17 13 26 -999      -19.6 -999    -999                                   
1985 07 17 14 19 -999      -20.1 -999    -999                                   
1985 07 17 15 14 -999      -20.3 -999    -999                                   
1985 07 17 16 06 -999      -19.9 -999    -999                                   
1985 07 17 17 53 -999      -22.7 -999    -999                                   
1985 07 17 19 41 -999      -22.4 -999    -999                                   
1985 07 17 21 27 -999      -23.1 -999    -999                                   
1985 07 17 23 13 -999      -28.9 -999    -999                                   
1985 07 18 01 01 -999      -29.1 -999    -999                                   
1985 07 18 02 48 -999      -31.1 -999    -999                                   
1985 07 18 03 40 -999      -30.3 -999    -999                                   
1985 07 18 04 34 -999      -30.5 -999    -999                                   
1985 07 18 05 28 -999      -30.6 -999    -999                                   
1985 07 18 06 20 -999      -31.3 -999    -999                                   
1985 07 18 07 15 -999      -31.0 -999    -999                                   
1985 07 18 09 01 -999      -29.4 -999    -999                                   
1985 07 18 10 47 -999      -28.2 -999    -999                                   
1985 07 18 12 35 -999      -28.2 -999    -999                                   
1985 07 18 14 21 -999      -27.6 -999    -999                                   
1985 07 18 16 09 -999      -27.0 -999    -999                                   
1985 07 18 17 01 -999      -26.3 -999    -999                                   
1985 07 18 17 55 -999      -26.1 -999    -999                                   
1985 07 18 18 49 -999      -24.4 -999    -999                                   
1985 07 18 19 41 -999      -24.2 -999    -999                                   
1985 07 18 20 35 -999      -22.2 -999    -999                                   
1985 07 18 21 28 -999      -21.8 -999    -999                                   
1985 07 18 22 21 -999      -19.7 -999    -999                                   
1985 07 18 23 16 -999      -19.5 -999    -999                                   
1985 07 19 00 08 -999      -19.1 -999    -999                                   
1985 07 19 01 56 -999      -19.4 -999    -999                                   
1985 07 19 03 43 -999      -19.1 -999    -999                                   
1985 07 19 05 29 -999      -18.9 -999    -999                                   
1985 07 19 07 15 -999      -19.2 -999    -999                                   
1985 07 19 09 03 -999      -19.3 -999    -999                                   
1985 07 19 10 50 -999      -19.5 -999    -999                                   
1985 07 19 12 36 -999      -19.5 -999    -999                                   
1985 07 19 13 30 -999      -20.3 -999    -999                                   
1985 07 19 14 24 -999      -20.3 -999    -999                                   
1985 07 19 15 16 -999      -20.9 -999    -999                                   
1985 07 19 16 09 -999      -21.0 -999    -999                                   
1985 07 19 17 03 -999      -21.9 -999    -999                                   
1985 07 19 18 50 -999      -23.3 -999    -999                                   
1985 07 19 20 36 -999      -23.6 -999    -999                                   
1985 07 20 01 57 -999      -23.3 -999    -999                                   
1985 07 20 03 43 -999      -23.6 -999    -999                                   
1985 07 20 05 31 -999      -24.1 -999    -999                                   
1985 07 20 07 18 -999      -25.4 -999    -999                                   
1985 07 20 08 10 -999      -27.8 -999    -999                                   
1985 07 20 09 04 -999      -27.9 -999    -999                                   
1985 07 20 09 58 -999      -30.0 -999    -999                                   
1985 07 20 10 52 -999      -29.9 -999    -999                                   
1985 07 20 11 45 -999      -30.0 -999    -999                                   
1985 07 20 12 38 -999      -30.1 -999    -999                                   
1985 07 20 13 31 -999      -30.0 -999    -999                                   
1985 07 20 15 19 -999      -30.6 -999    -999                                   
1985 07 20 17 05 -999      -31.4 -999    -999                                   
1985 07 20 18 51 -999      -32.0 -999    -999                                   
1985 07 20 20 39 -999      -33.8 -999    -999                                   
1985 07 20 22 25 -999      -34.6 -999    -999                                   
1985 07 20 23 19 -999      -34.9 -999    -999                                   
1985 07 21 01 05 -999      -30.9 -999    -999                                   
1985 07 21 02 52 -999      -34.9 -999    -999                                   
1985 07 21 03 46 -999      -34.7 -999    -999                                   
1985 07 21 04 40 -999      -37.4 -999    -999                                   
1985 07 21 08 13 -999      -34.8 -999    -999                                   
1985 07 21 11 47 -999      -36.3 -999    -999                                   
1985 07 21 12 40 -999      -31.2 -999    -999                                   
1985 07 21 13 33 -999      -30.9 -999    -999                                   
1985 07 21 15 20 -999      -37.4 -999    -999                                   
1985 07 21 16 14 -999      -37.4 -999    -999                                   
1985 07 21 17 06 -999      -37.4 -999    -999                                   
1985 07 21 18 00 -999      -37.2 -999    -999                                   
1985 07 21 18 54 -999      -37.1 -999    -999                                   
1985 07 21 19 46 -999      -37.4 -999    -999                                   
1985 07 21 20 40 -999      -37.2 -999    -999                                   
1985 07 21 21 33 -999      -37.4 -999    -999                                   
1985 07 21 22 26 -999      -37.5 -999    -999                                   
1985 07 21 23 20 -999      -38.1 -999    -999                                   
1985 07 22 01 07 -999      -38.0 -999    -999                                   
1985 07 22 02 53 -999      -37.5 -999    -999                                   
1985 07 22 03 47 -999      -37.6 -999    -999                                   
1985 07 22 04 41 -999      -37.8 -999    -999                                   
1985 07 22 05 35 -999      -37.9 -999    -999                                   
1985 07 22 06 27 -999      -39.6 -999    -999                                   
1985 07 22 08 15 -999      -38.4 -999    -999                                   
1985 07 22 10 02 -999      -38.8 -999    -999                                   
1985 07 22 11 48 -999      -39.2 -999    -999                                   
1985 07 22 12 42 -999      -39.5 -999    -999                                   
1985 07 22 13 34 -999      -39.6 -999    -999                                   
1985 07 22 14 29 -999      -37.4 -999    -999                                   
1985 07 22 15 22 -999      -39.7 -999    -999                                   
1985 07 22 16 15 -999      -40.0 -999    -999                                   
1985 07 22 17 09 -999      -40.2 -999    -999                                   
1985 07 22 20 42 -999      -38.7 -999    -999                                   
1985 07 23 07 22 -999      -35.0 -999    -999                                   
1985 07 23 17 10 -999      -45.7 -999    -999                                   
1985 07 23 18 04 -999      -45.7 -999    -999                                   
1985 07 23 20 44 -999      -44.5 -999    -999                                   
1985 07 23 22 31 -999      -45.1 -999    -999                                   
1985 07 24 00 17 -999      -44.8 -999    -999                                   
1985 07 24 02 03 -999      -44.9 -999    -999                                   
1985 07 24 06 30 -999      -45.1 -999    -999                                   
1985 07 24 08 17 -999      -44.5 -999    -999                                   
1985 07 24 09 11 -999      -44.3 -999    -999                                   
1985 07 24 23 26 -999      -25.9 -999    -999                                   
1985 07 25 02 05 -999      -28.1 -999    -999                                   
1985 07 25 02 58 -999      -37.1 -999    -999                                   
1985 07 25 06 32 -999      -36.2 -999    -999                                   
1985 07 25 07 25 -999      -34.0 -999    -999                                   
1985 07 25 08 19 -999      -33.7 -999    -999                                   
1985 07 25 09 12 -999      -33.8 -999    -999                                   
1985 07 25 10 06 -999      -33.2 -999    -999                                   
1985 07 25 11 00 -999      -33.4 -999    -999                                   
1985 07 25 11 52 -999      -32.1 -999    -999                                   
1985 07 25 12 46 -999      -31.5 -999    -999                                   
1985 07 25 13 40 -999      -31.4 -999    -999                                   
1985 07 25 14 33 -999      -29.5 -999    -999                                   
1985 07 25 15 27 -999      -29.4 -999    -999                                   
1985 07 25 16 19 -999      -29.2 -999    -999                                   
1985 07 25 17 13 -999      -28.5 -999    -999                                   
1985 07 25 18 07 -999      -28.2 -999    -999                                   
1985 07 25 19 01 -999      -27.8 -999    -999                                   
1985 07 25 19 54 -999      -27.9 -999    -999                                   
1985 07 25 21 40 -999      -27.0 -999    -999                                   
1985 07 25 23 28 -999      -26.0 -999    -999                                   
1985 07 26 01 14 -999      -25.7 -999    -999                                   
1985 07 26 03 01 -999      -24.8 -999    -999                                   
1985 07 26 03 54 -999      -24.8 -999    -999                                   
1985 07 26 04 47 -999      -24.9 -999    -999                                   
1985 07 26 05 40 -999      -25.6 -999    -999                                   
1985 07 26 06 35 -999      -25.8 -999    -999                                   
1985 07 26 07 28 -999      -26.3 -999    -999                                   
1985 07 26 09 14 -999      -26.2 -999    -999                                   
1985 07 26 11 01 -999      -25.8 -999    -999                                   
1985 07 26 11 55 -999      -26.1 -999    -999                                   
1985 07 26 12 47 -999      -27.9 -999    -999                                   
1985 07 26 13 41 -999      -28.0 -999    -999                                   
1985 07 26 14 35 -999      -27.8 -999    -999                                   
1985 07 26 16 21 -999      -26.7 -999    -999                                   
1985 07 26 17 15 -999      -26.5 -999    -999                                   
1985 07 26 18 08 -999      -26.5 -999    -999                                   
1985 07 26 19 02 -999      -26.5 -999    -999                                   
1985 07 26 19 56 -999      -26.7 -999    -999                                   
1985 07 26 20 48 -999      -27.9 -999    -999                                   
1985 07 26 21 42 -999      -27.9 -999    -999                                   
1985 07 26 23 29 -999      -29.3 -999    -999                                   
1985 07 27 01 15 -999      -30.5 -999    -999                                   
1985 07 27 03 03 -999      -32.0 -999    -999                                   
1985 07 27 03 56 -999      -36.0 -999    -999                                   
1985 07 27 05 43 -999      -30.7 -999    -999                                   
1985 07 27 07 30 -999      -35.2 -999    -999                                   
1985 07 27 09 16 -999      -36.0 -999    -999                                   
1985 07 27 11 02 -999      -36.5 -999    -999                                   
1985 07 27 12 49 -999      -36.9 -999    -999                                   
1985 07 27 14 36 -999      -37.0 -999    -999                                   
1985 07 27 15 30 -999      -36.6 -999    -999                                   
1985 07 27 16 23 -999      -36.4 -999    -999                                   
1985 07 27 17 16 -999      -35.4 -999    -999                                   
1985 07 27 18 11 -999      -34.7 -999    -999                                   
