Sushila
Operated by US
latitude -74.41 longitude 161.31 height 1441m
Data format is: Year, Month, Day, Hour (UTC), Minute, Pressure (hPa), Temperature (Deg C), Wind Speed (knots), Wind Direction (Degrees)
Null values are displayed as -999
Data supplied by the University of Wisconsin

1988 02 29 21 00 -999      -36.1    26.1     7                                  
1988 03 01 00 00 -999      -33.0    18.3    12                                  
1988 03 01 03 00 -999      -31.4    16.0    25                                  
1988 03 01 06 00 -999      -31.6    15.4     2                                  
1988 03 01 09 00 -999      -36.1    15.0   360                                  
1988 03 01 12 00 -999      -38.7    16.4     1                                  
1988 03 01 15 00 -999      -40.0    18.3     5                                  
1988 03 01 18 00 -999      -40.9    23.8   360                                  
1988 03 01 21 00 -999      -39.5    23.2   360                                  
1988 03 02 00 00 -999      -36.9    17.4     5                                  
1988 03 02 03 00 -999      -35.0    17.4     7                                  
1988 03 02 06 00 -999      -34.6    16.0     1                                  
1988 03 02 09 00 -999      -37.5    14.4   358                                  
1988 03 02 12 00 -999      -37.9    23.2     8                                  
1988 03 02 15 00 -999      -38.5    25.5    19                                  
1988 03 02 18 00 -999      -36.5    17.0     2                                  
1988 03 02 21 00 -999      -36.1    18.9     7                                  
1988 03 03 00 00 -999      -32.1    24.2    30                                  
1988 03 03 03 00 -999      -29.9    10.7    39                                  
1988 03 03 06 00 -999      -30.5    11.7    23                                  
1988 03 03 09 00 -999      -34.1    12.5    16                                  
1988 03 03 12 00 -999      -38.1    20.9   360                                  
1988 03 03 15 00 -999      -39.9    24.2     9                                  
1988 03 03 18 00 -999      -41.0    23.2     7                                  
1988 03 03 21 00 -999      -41.4    25.2    12                                  
1988 03 04 00 00 -999      -38.9    19.9    15                                  
1988 03 04 03 00 -999      -37.1    18.9    28                                  
1988 03 04 06 00 -999      -36.2    11.7    19                                  
1988 03 04 09 00 -999      -37.6    10.1    26                                  
1988 03 04 12 00 -999      -37.1     9.8    12                                  
1988 03 04 15 00 -999      -37.5    10.7    11                                  
1988 03 04 18 00 -999      -37.6     8.8     5                                  
1988 03 04 21 00 -999      -35.0     9.8    21                                  
1988 03 05 00 00 -999      -33.0     8.2    32                                  
1988 03 05 03 00 -999      -33.4    13.1    57                                  
1988 03 05 06 00 -999      -33.0    13.1    28                                  
1988 03 05 09 00 -999      -37.4    14.0    15                                  
1988 03 05 12 00 -999      -39.9    12.5     4                                  
1988 03 05 15 00 -999      -40.9    14.4     4                                  
1988 03 05 18 00 -999      -40.0    16.0    12                                  
1988 03 05 21 00 -999      -41.1    18.9     7                                  
1988 03 06 00 00 -999      -38.6    19.9    23                                  
1988 03 06 03 00 -999      -36.7    18.9    18                                  
1988 03 06 06 00 -999      -37.1    15.0    22                                  
1988 03 06 09 00 -999      -40.4    18.3     8                                  
1988 03 06 12 00 -999      -42.2    17.0     4                                  
1988 03 06 15 00 -999      -42.6    18.9   360                                  
1988 03 06 18 00 -999      -41.7    21.8     2                                  
1988 03 06 21 00 -999      -39.7    23.8     7                                  
1988 03 07 00 00 -999      -37.0    17.9    11                                  
1988 03 07 03 00 -999      -33.2    19.3    21                                  
1988 03 07 06 00 -999      -33.4    12.5    12                                  
1988 03 07 09 00 -999      -38.6    18.9     2                                  
1988 03 07 12 00 -999      -38.7    30.4    16                                  
1988 03 07 15 00 -999      -39.9    22.2     9                                  
1988 03 07 18 00 -999      -38.0    21.8   360                                  
1988 03 07 21 00 -999      -35.4    32.4    15                                  
1988 03 08 00 00 -999      -34.5    18.9    21                                  
1988 03 08 03 00 -999      -35.6    18.9    40                                  
1988 03 08 06 00 -999      -36.7    19.3    12                                  
1988 03 08 09 00 -999      -39.4    19.9     4                                  
1988 03 08 12 00 -999      -40.6    25.2     2                                  
1988 03 08 15 00 -999      -42.4    25.5    18                                  
