Apfel_new
Operated by Australia
latitude -66.33 longitude 100.80 height 150m
Data format is: Year, Month, Day, Hour (UTC), Minute, Pressure (hPa), Temperature (Deg C), Wind Speed (knots), Wind Direction (Degrees)
Null values are displayed as -999
Data supplied byAAD

2000 01 28 17 38   960.8    -3.5 -999       54                                  
2000 01 28 18 37   960.2    -3.6 -999      114                                  
2000 01 28 19 37   959.8    -3.5 -999       96                                  
2000 01 28 20 38   959.4    -3.0 -999      114                                  
2000 01 28 22 37   959.2    -3.0 -999      114                                  
2000 01 28 23 38   958.6    -3.3 -999      114                                  
2000 01 29 00 37   958.6    -3.3 -999      114                                  
2000 01 29 01 37   959.0    -3.1 -999       96                                  
2000 01 29 03 37   959.0    -2.1 -999       84                                  
2000 01 29 06 37   960.0    -2.2 -999       36                                  
2000 01 29 10 37   960.2    -2.3 -999      246                                  
2000 01 29 11 38   960.2    -2.4 -999      234                                  
2000 01 29 12 37   960.2    -3.4 -999      252                                  
2000 01 29 13 37   960.4    -4.0 -999      234                                  
2000 01 29 15 37   960.4    -4.9 -999       96                                  
2000 01 29 16 37   960.6    -5.8 -999      138                                  
2000 01 29 17 38   960.4    -6.7 -999      108                                  
2000 01 29 18 37   960.2    -7.6 -999      120                                  
2000 01 29 20 38   960.2    -8.9 -999      120                                  
2000 01 29 21 37   960.0    -9.4 -999      120                                  
2000 01 29 22 37   960.0    -9.5 -999      120                                  
2000 01 29 23 38   960.0    -7.7 -999      108                                  
2000 01 30 01 37   959.6    -5.0 -999       96                                  
2000 01 30 03 37   960.0    -2.9 -999       42                                  
2000 01 30 06 37   961.2    -2.9 -999       30                                  
2000 01 30 08 38   961.8    -1.8 -999       12                                  
2000 01 30 10 37   962.0    -1.6 -999       54                                  
2000 01 30 11 38   962.6    -1.1 -999       54                                  
2000 01 30 13 37   963.2    -2.8 -999    -999                                   
2000 01 30 14 38   963.4    -4.3 -999      222                                  
2000 01 30 15 37   963.8    -4.3 -999       96                                  
2000 01 30 16 37   964.2    -3.9 -999       54                                  
2000 01 30 18 37   965.4    -4.6 -999       48                                  
2000 01 30 19 37   965.8    -4.7 -999       54                                  
2000 01 30 20 38   965.8    -4.7 -999       54                                  
2000 01 30 21 37   967.2    -4.3 -999       54                                  
2000 01 30 23 38   968.8    -3.2 -999       42                                  
2000 01 31 01 37   969.6    -2.3 -999       42                                  
2000 01 31 02 38   970.4    -1.1 -999       66                                  
2000 01 31 06 37   972.4    -0.5 -999       42                                  
2000 01 31 08 38   972.8     0.1 -999       24                                  
2000 01 31 09 37   973.2     0.3 -999       72                                  
2000 01 31 11 38   973.8    -0.2 -999       72                                  
2000 01 31 13 37   973.4    -0.2 -999       84                                  
2000 01 31 14 38   974.0    -1.4 -999      114                                  
2000 01 31 16 37   973.6    -1.9 -999      120                                  
2000 01 31 19 37   972.6    -3.0 -999      132                                  
2000 01 31 21 37   972.2    -2.3 -999      126                                  
2000 01 31 23 38   972.6    -2.8 -999      144                                  
2000 02 01 02 41   972.0    -0.6 -999      150                                  
2000 02 01 07 41   970.8     1.4 -999      180                                  
2000 02 01 09 40   969.4     1.0 -999      126                                  
2000 02 01 11 41   969.0    -0.2 -999      156                                  
2000 02 01 12 40   968.4    -0.8 -999      126                                  
2000 02 01 14 41   966.8    -2.0 -999      144                                  
2000 02 01 16 41   965.8    -2.2 -999      132                                  
2000 02 01 17 41   964.0    -3.0 -999      228                                  
2000 02 01 19 41   963.8    -3.2 -999      186                                  
2000 02 01 21 40   963.2    -3.3 -999      132                                  
2000 02 01 22 41   965.2    -2.1 -999       96                                  
2000 02 02 00 40   963.2    -1.8 -999    -999                                   
2000 02 02 02 41   963.8    -1.5 -999    -999                                   
2000 02 02 05 41   965.2     0.3 -999    -999                                   
2000 02 02 07 41   966.6     2.6 -999    -999                                   
2000 02 02 09 40   968.0     2.4 -999    -999                                   
2000 02 02 10 41   968.6     0.6 -999    -999                                   
