Ranvik_new
Operated by Australia
latitude -68.85 longitude 78.03 height 339m
Data format is: Year, Month, Day, Hour (UTC), Minute, Pressure (hPa), Temperature (Deg C), Wind Speed (knots), Wind Direction (Degrees)
Null values are displayed as -999
Data supplied byAAD

2000 03 02 15 09   933.6   -11.8 -999       78                                  
2000 03 02 16 08   933.6   -11.0 -999       78                                  
2000 03 02 17 08   933.6   -13.1 -999       72                                  
2000 03 02 18 09   933.8   -13.2 -999       78                                  
2000 03 02 19 08   934.0   -13.2 -999       78                                  
2000 03 02 20 08   934.0   -13.2 -999       78                                  
2000 03 02 21 09   934.4   -13.1 -999       78                                  
2000 03 02 22 08   934.6   -13.0 -999       78                                  
2000 03 02 23 08   935.0   -13.2 -999       78                                  
2000 03 03 00 09   935.2   -13.1 -999       72                                  
2000 03 03 01 08   935.6   -13.1 -999       72                                  
2000 03 03 02 08   936.0   -12.9 -999       72                                  
2000 03 03 03 09   936.6   -12.0 -999       60                                  
2000 03 03 04 08   937.2   -11.3 -999       60                                  
2000 03 03 07 08   939.8    -9.9 -999       30                                  
2000 03 03 09 09   941.4   -10.2 -999      336                                  
