AM02_new
Operated by Australia
latitude -69.70 longitude 72.63 height 47m
Data format is: Year, Month, Day, Hour (UTC), Minute, Pressure (hPa), Temperature (Deg C), Wind Speed (knots), Wind Direction (Degrees)
Null values are displayed as -999
Data supplied byAAD

2004 11 10 03 47   986.4    -6.0     1.9 -999                                   
2004 11 10 05 47   986.0    -4.8     3.2 -999                                   
2004 11 10 07 46   985.8    -5.3     3.2 -999                                   
2004 11 10 09 47   985.2    -5.8     4.9 -999                                   
2004 11 10 10 46   985.0    -6.1     6.6 -999                                   
2004 11 10 12 47   984.6    -6.6     7.2 -999                                   
2004 11 10 14 47   984.4    -7.4     6.9 -999                                   
2004 11 10 15 47   984.2    -8.1     5.9 -999                                   
2004 11 10 17 47   984.0    -9.1     5.9 -999                                   
2004 11 10 19 46   983.6   -11.0     2.8 -999                                   
2004 11 10 20 47   983.2   -12.3     2.0 -999                                   
2004 11 10 22 46   983.0   -12.7     1.9 -999                                   
2004 11 11 00 47   982.8   -11.6     1.5 -999                                   
2004 11 11 01 46   982.8   -10.6     2.2 -999                                   
2004 11 11 03 47   982.6    -8.6     3.2 -999                                   
2004 11 11 05 47   982.6    -7.2     5.3 -999                                   
2004 11 11 06 47   982.4    -6.7     5.8 -999                                   
2004 11 11 07 46   982.2    -6.7     5.6 -999                                   
2004 11 11 09 47   981.8    -5.9     3.4 -999                                   
2004 11 11 10 46   981.4    -6.3     2.6 -999                                   
2004 11 11 12 47   980.8    -6.6     2.2 -999                                   
2004 11 11 13 46   980.4    -8.0     2.0 -999                                   
2004 11 11 14 47   980.0    -9.1     2.7 -999                                   
2004 11 11 15 47   979.4    -9.9     2.6 -999                                   
2004 11 11 17 47   979.4   -10.2     1.5 -999                                   
2004 11 11 18 47   979.0    -9.4     1.7 -999                                   
2004 11 11 19 46   979.0    -8.1     3.8 -999                                   
2004 11 11 20 47   979.0    -8.2     5.1 -999                                   
2004 11 11 22 46   979.6    -8.8     7.2 -999                                   
2004 11 11 23 47   980.0    -8.6     7.5 -999                                   
2004 11 12 00 47   980.4    -8.2     7.4 -999                                   
2004 11 12 01 46   980.6    -7.8     7.8 -999                                   
2004 11 12 03 47   981.0    -6.9     8.4 -999                                   
2004 11 12 04 46   981.2    -6.5     8.2 -999                                   
2004 11 12 05 47   981.4    -6.4     8.4 -999                                   
2004 11 12 06 47   981.4    -6.0     8.3 -999                                   
2004 11 12 07 46   981.4    -5.8     8.3 -999                                   
2004 11 12 08 47   981.4    -5.8     8.4 -999                                   
2004 11 12 10 46   981.0    -5.6     6.2 -999                                   
2004 11 12 12 47   981.0    -5.8 -999    -999                                   
2004 11 12 13 46   980.8    -6.9     1.7 -999                                   
2004 11 12 15 47   980.0    -9.0     2.2 -999                                   
2004 11 12 16 46   979.4   -11.2     1.7 -999                                   
2004 11 12 17 47   978.8   -11.7     1.4 -999                                   
2004 11 12 18 47   978.4   -13.3     1.3 -999                                   
2004 11 12 20 47   977.2   -16.3     1.4 -999                                   
2004 11 12 21 47   976.8   -16.4     1.6 -999                                   
2004 11 12 22 46   976.2   -15.6     1.6 -999                                   
2004 11 12 23 47   975.8   -12.9     1.2 -999                                   
2004 11 13 01 46   975.0   -10.9     2.3 -999                                   
2004 11 13 02 47   974.6    -8.9     2.5 -999                                   
2004 11 13 04 46   973.8   -10.3     3.4 -999                                   
2004 11 13 05 47   973.6    -9.5     4.1 -999                                   
2004 11 13 06 47   973.8    -8.4     4.0 -999                                   
2004 11 13 07 46   974.2    -7.3     3.7 -999                                   
2004 11 13 10 46   975.6    -5.6     5.0 -999                                   
2004 11 13 12 47   977.0    -6.3     5.1 -999                                   
2004 11 13 13 46   977.8    -7.7     4.9 -999                                   
2004 11 13 14 47   978.4    -9.5     4.3 -999                                   
2004 11 13 15 47   979.2   -11.5     3.3 -999                                   
2004 11 13 16 46   979.6   -13.6     1.9 -999                                   
2004 11 13 17 47   980.2   -14.7     2.2 -999                                   
2004 11 13 18 47   980.4   -13.2     1.6 -999                                   
2004 11 13 19 48   981.0   -12.9     0.8 -999                                   
2004 11 13 20 47   981.8   -12.1     0.5 -999                                   
2004 11 13 21 47   982.2   -13.6     0.7 -999                                   
2004 11 13 22 48   983.0   -13.1     0.6 -999                                   
2004 11 13 23 47   983.4   -12.2     0.8 -999                                   
2004 11 14 00 47   984.2   -10.7     1.1 -999                                   
2004 11 14 02 47   984.8    -8.1     1.3 -999                                   
2004 11 14 04 48   985.2    -5.3     0.9 -999                                   
2004 11 14 05 47   985.6 -999        0.3 -999                                   
2004 11 14 06 47   986.2    -6.0     1.0 -999                                   
2004 11 14 07 48   986.6    -4.8     1.3 -999                                   
2004 11 14 08 47   986.8    -3.4     0.5 -999                                   
2004 11 14 11 47   988.0    -5.7     1.0 -999                                   
2004 11 14 12 47   988.4    -6.3     1.3 -999                                   
2004 11 14 13 48   988.6    -5.8     0.6 -999                                   
2004 11 14 14 47   988.8    -7.0     0.3 -999                                   
2004 11 14 15 47   989.0    -8.1     0.6 -999                                   
2004 11 14 16 48   989.0    -9.0     1.0 -999                                   
2004 11 14 17 47   989.0    -7.7     1.7 -999                                   
2004 11 14 18 47   989.4    -7.8     1.6 -999                                   
2004 11 14 19 48   989.2   -10.1     1.8 -999                                   
2004 11 14 20 47   989.4   -11.5     1.4 -999                                   
2004 11 14 21 47   989.4   -13.1     1.0 -999                                   
2004 11 14 22 48   989.4   -12.2     1.3 -999                                   
2004 11 14 23 47   989.6   -11.2     1.7 -999                                   
2004 11 15 00 47   989.4   -10.9     1.7 -999                                   
2004 11 15 01 48   989.0    -9.4     2.2 -999                                   
2004 11 15 02 47   989.0    -8.6     1.8 -999                                   
2004 11 15 03 47   988.6    -7.3     1.2 -999                                   
2004 11 15 04 48   988.2    -6.3     2.2 -999                                   
2004 11 15 05 47   987.8    -5.4     3.0 -999                                   
2004 11 15 06 47   987.4    -2.7     1.5 -999                                   
2004 11 15 07 48   986.6    -3.6     1.5 -999                                   
2004 11 15 08 47   986.2    -3.3     1.7 -999                                   
2004 11 15 09 47   985.4    -4.4     2.0 -999                                   
2004 11 15 11 47   984.2    -4.4     1.2 -999                                   
2004 11 15 13 48   983.0    -7.9     1.4 -999                                   
2004 11 15 14 47   982.4   -10.2     1.3 -999                                   
2004 11 15 15 47   981.8   -12.1     1.6 -999                                   
2004 11 15 16 48   981.8   -12.4     1.3 -999                                   
2004 11 15 17 47   981.8 -999        2.1 -999                                   
2004 11 15 18 47   981.6   -12.2     3.2 -999                                   
2004 11 15 19 48   981.4   -10.7     6.6 -999                                   
2004 11 15 20 47   981.2   -10.7     9.8 -999                                   
2004 11 15 21 47   981.6   -11.2    10.8 -999                                   
2004 11 15 22 48   981.8   -11.6     9.9 -999                                   
2004 11 15 23 47   982.0   -11.7     8.3 -999                                   
2004 11 16 00 47   982.0   -10.8     8.7 -999                                   
2004 11 16 01 48   982.2   -10.6     8.3 -999                                   
2004 11 16 03 47   982.4    -9.1     9.0 -999                                   
2004 11 16 04 48   982.4    -8.1     8.9 -999                                   
2004 11 16 05 47   982.6    -7.3     8.1 -999                                   
2004 11 16 06 47   982.4    -6.6     7.5 -999                                   
2004 11 16 08 47   982.2    -6.3     7.3 -999                                   
2004 11 16 09 47   982.2    -6.7     7.2 -999                                   
2004 11 16 11 47   982.2    -6.6     6.2 -999                                   
2004 11 16 13 48   982.2    -6.3     5.7 -999                                   
2004 11 16 14 47   982.6    -6.5     5.3 -999                                   
2004 11 16 15 47   982.8    -8.7     2.1 -999                                   
2004 11 16 16 48   982.8   -10.8     2.4 -999                                   
2004 11 16 18 47   983.2    -9.0     3.9 -999                                   
2004 11 16 19 48   983.2    -9.6     4.7 -999                                   
2004 11 16 20 47   983.4   -10.8     4.0 -999                                   
2004 11 16 21 47   983.4    -9.8     3.9 -999                                   
2004 11 16 23 47   983.2    -8.9     5.1 -999                                   
2004 11 17 01 48   983.0    -8.6     4.1 -999                                   
2004 11 17 02 47   982.8    -7.6     2.8 -999                                   
2004 11 17 04 48   982.0    -5.0     2.4 -999                                   
2004 11 17 06 47   981.0    -3.8     2.9 -999                                   
2004 11 17 07 48   980.6    -3.5     3.5 -999                                   
2004 11 17 09 47   978.6    -2.9     2.7 -999                                   
2004 11 17 11 47   977.0    -4.1     2.9 -999                                   
2004 11 17 12 47   976.2    -5.4     3.0 -999                                   
2004 11 17 13 48   975.6    -5.7     3.0 -999                                   
2004 11 17 14 47   975.0    -7.3     2.1 -999                                   
2004 11 17 16 48   973.8    -8.0     1.8 -999                                   
2004 11 17 18 47   972.4    -8.4     4.5 -999                                   
2004 11 17 19 48   971.6    -9.2     5.4 -999                                   
2004 11 17 21 47   970.6    -8.0     6.6 -999                                   
2004 11 17 23 47   970.2    -6.9     6.9 -999                                   
2004 11 18 00 47   969.8    -6.0     6.4 -999                                   
2004 11 18 02 47   969.4    -4.8     8.6 -999                                   
2004 11 18 04 48   968.8    -4.0     8.9 -999                                   
2004 11 18 05 47   968.0    -2.8    10.4 -999                                   
2004 11 18 07 48   967.8    -2.3    10.7 -999                                   
2004 11 18 09 47   967.6    -2.4     8.0 -999                                   
2004 11 18 11 47   968.2    -2.3     8.5 -999                                   
2004 11 18 12 47   968.6    -2.7     6.5 -999                                   
2004 11 18 14 47   969.8    -2.4     4.9 -999                                   
2004 11 18 16 48   971.0    -2.6     5.6 -999                                   
2004 11 18 17 47   971.8    -2.9     5.7 -999                                   
2004 11 18 19 48   972.8    -2.6     6.2 -999                                   
2004 11 18 21 47   973.4    -3.9     5.5 -999                                   
2004 11 18 22 48   973.4    -4.3     6.9 -999                                   
2004 11 19 00 47   974.6    -5.3     5.6 -999                                   
2004 11 19 02 47   974.8    -4.7     5.6 -999                                   
2004 11 19 03 47   974.6    -4.3     6.0 -999                                   
2004 11 19 05 47   974.2    -2.6     4.7 -999                                   
2004 11 19 07 48   974.0    -1.7     3.3 -999                                   
2004 11 19 09 47   973.6    -0.6     1.5 -999                                   
2004 11 19 10 48   973.6    -0.5     0.8 -999                                   
2004 11 19 12 47   973.6    -3.6     1.4 -999                                   
2004 11 19 14 47   973.4    -5.3     1.0 -999                                   
2004 11 19 15 47   973.2    -5.7     1.9 -999                                   
2004 11 19 17 47   973.0    -8.5     1.8 -999                                   
2004 11 19 19 48   972.8    -7.7     4.3 -999                                   
2004 11 19 20 47   972.8    -7.9     5.0 -999                                   
2004 11 19 22 48   973.0    -7.9     6.1 -999                                   
2004 11 20 00 47   973.0    -6.8     6.3 -999                                   
2004 11 20 01 48   973.2    -6.5     6.1 -999                                   
2004 11 20 03 47   973.4    -5.6     6.5 -999                                   
2004 11 20 05 47   973.4    -3.2     4.8 -999                                   
2004 11 20 06 47   973.8    -0.8     6.2 -999                                   
2004 11 20 07 48   975.0    -0.9     7.1 -999                                   
2004 11 20 08 47   975.8    -1.1     6.6 -999                                   
2004 11 20 09 47   976.8    -1.8     6.9 -999                                   
2004 11 20 10 48   977.8    -1.8     8.3 -999                                   
2004 11 20 12 47   980.0    -2.3     8.7 -999                                   
2004 11 20 13 48   980.8    -3.0     8.7 -999                                   
2004 11 20 14 48   982.0    -2.4     8.6 -999                                   
2004 11 20 15 47   983.2    -2.5     7.3 -999                                   
2004 11 20 17 48   984.8    -3.0     7.7 -999                                   
2004 11 20 18 47   985.0    -3.9     6.7 -999                                   
2004 11 20 19 48   985.4    -6.0     5.1 -999                                   
2004 11 20 20 48   985.6    -5.1     5.2 -999                                   
2004 11 20 22 48   985.6    -7.1     4.7 -999                                   
2004 11 20 23 48   985.4    -8.0     3.9 -999                                   
2004 11 21 00 47   985.2    -6.1     3.7 -999                                   
2004 11 21 01 48   984.8    -5.2     3.2 -999                                   
2004 11 21 03 47   983.0    -4.9     3.4 -999                                   
2004 11 21 04 48   981.8    -3.9     3.1 -999                                   
2004 11 21 05 48   980.0    -3.9     6.3 -999                                   
2004 11 21 06 47   978.6    -2.7     6.1 -999                                   
2004 11 21 07 48   977.0    -2.7     8.1 -999                                   
2004 11 21 08 48   975.2    -2.6     9.1 -999                                   
2004 11 21 10 48   972.4    -3.4    10.2 -999                                   
2004 11 21 12 47   969.4    -5.2     9.7 -999                                   
2004 11 21 13 48   968.2    -5.8     9.0 -999                                   
2004 11 21 15 47   966.2    -7.6     8.3 -999                                   
2004 11 21 16 48   965.8    -9.3     6.2 -999                                   
2004 11 21 17 48   965.6   -11.2     4.7 -999                                   
2004 11 21 18 47   965.4   -11.3 -999    -999                                   
2004 11 21 20 48   965.6   -11.0     5.0 -999                                   
2004 11 21 21 47   966.0   -11.6     5.6 -999                                   
2004 11 21 22 48   966.6   -11.0     5.3 -999                                   
2004 11 21 23 48   967.2    -8.0     5.4 -999                                   
2004 11 22 01 48   968.4    -6.4     8.4 -999                                   
2004 11 22 02 48   969.0    -5.7     7.8 -999                                   
2004 11 22 04 48   970.4    -4.9     7.4 -999                                   
2004 11 22 05 48   971.0    -4.3     7.0 -999                                   
2004 11 22 06 47   971.6    -3.7     6.2 -999                                   
2004 11 22 07 48   972.4    -3.2     5.7 -999                                   
2004 11 22 08 48   973.0    -2.9     4.8 -999                                   
2004 11 22 10 48   974.2    -3.1     5.5 -999                                   
2004 11 22 11 48   975.0    -3.3     5.6 -999                                   
2004 11 22 12 47   975.6    -3.5     3.8 -999                                   
2004 11 22 13 48   976.6    -3.8     3.6 -999                                   
2004 11 22 14 48   977.2    -4.0     3.4 -999                                   
2004 11 22 15 47   978.0    -4.2     4.0 -999                                   
2004 11 22 16 48   978.8    -5.1     3.0 -999                                   
2004 11 22 17 48   979.6    -5.3     2.5 -999                                   
2004 11 22 18 47   980.2    -5.7     1.5 -999                                   
2004 11 22 19 48   980.6    -5.5     0.7 -999                                   
2004 11 22 20 48   981.4    -6.3     1.1 -999                                   
2004 11 22 21 47   981.8    -6.1     0.8 -999                                   
2004 11 22 22 48   982.6    -6.2     1.0 -999                                   
2004 11 22 23 48   983.0    -5.8     1.1 -999                                   
2004 11 23 00 47   983.6    -4.3     0.7 -999                                   
2004 11 23 02 48   984.4    -3.6     1.0 -999                                   
2004 11 23 03 47   984.8    -3.4     2.9 -999                                   
2004 11 23 04 48   985.2    -3.9     5.7 -999                                   
2004 11 23 05 48   985.6    -3.5     5.3 -999                                   
2004 11 23 06 47   985.8    -3.2     4.9 -999                                   
2004 11 23 07 48   986.2    -2.7     5.0 -999                                   
2004 11 23 08 48   986.8    -2.9     4.7 -999                                   
2004 11 23 10 48   987.4    -2.2     2.9 -999                                   
2004 11 23 11 48   987.4    -1.9     1.8 -999                                   
2004 11 23 12 47   987.6 -999        0.3 -999                                   
2004 11 23 13 48   987.8    -2.0     0.9 -999                                   
2004 11 23 14 48   987.8    -4.2     0.7 -999                                   
2004 11 23 15 47   988.0    -5.7     0.7 -999                                   
2004 11 23 16 48   988.4    -6.3     0.0 -999                                   
2004 11 23 17 48   989.0   -12.2     0.7 -999                                   
2004 11 23 18 47   989.2   -12.2     0.5 -999                                   
2004 11 23 19 48   989.8   -13.5     0.4 -999                                   
2004 11 23 20 48   990.2   -11.5     0.2 -999                                   
2004 11 23 21 47   990.8   -10.6     1.7 -999                                   
2004 11 23 22 48   991.4    -9.9     2.0 -999                                   
2004 11 23 23 48   991.8    -9.1     3.0 -999                                   
2004 11 24 01 48   992.6    -8.3     5.4 -999                                   
2004 11 24 03 47   993.0    -7.6     6.1 -999                                   
2004 11 24 04 48   993.6    -6.5     5.9 -999                                   
2004 11 24 05 48   994.0    -5.9     5.5 -999                                   
2004 11 24 06 47   994.4    -5.3     6.3 -999                                   
2004 11 24 08 48   995.2    -4.4     6.6 -999                                   
2004 11 24 09 47   995.6    -4.3     6.4 -999                                   
2004 11 24 11 48   996.2    -4.5     6.3 -999                                   
2004 11 24 13 48   996.8    -5.4     4.1 -999                                   
2004 11 24 14 48   997.0    -5.6     3.7 -999                                   
2004 11 24 15 47   997.4    -6.1     2.3 -999                                   
2004 11 24 16 48   997.8    -6.6     2.0 -999                                   
2004 11 24 17 48   998.4    -7.3     2.3 -999                                   
2004 11 24 18 47   999.0    -8.1     2.3 -999                                   
2004 11 24 19 48   999.2    -9.0     2.5 -999                                   
2004 11 24 20 48   999.6    -9.5     3.6 -999                                   
2004 11 24 21 47  1000.0   -10.6     3.7 -999                                   
2004 11 24 22 48  1000.2   -10.5     3.6 -999                                   
2004 11 24 23 48  1000.4    -9.3     3.9 -999                                   
2004 11 25 01 48  1000.4    -7.9     3.6 -999                                   
2004 11 25 03 47  1000.6    -5.3     1.2 -999                                   
2004 11 25 04 48  1000.4    -5.7     2.1 -999                                   
2004 11 25 06 47  1000.4    -3.7     2.7 -999                                   
2004 11 25 08 48  1000.2    -3.4     3.1 -999                                   
2004 11 25 09 47   999.8    -3.1     2.7 -999                                   
2004 11 25 11 48   999.2    -2.5     1.8 -999                                   
2004 11 25 13 48   998.6    -3.7     1.2 -999                                   
2004 11 25 14 48   998.2    -4.2     2.1 -999                                   
2004 11 25 15 47   998.0    -4.4     2.9 -999                                   
2004 11 25 16 48   997.8    -4.5     4.1 -999                                   
2004 11 25 18 47   997.6    -4.3     7.4 -999                                   
2004 11 25 19 48   997.2    -4.5     7.2 -999                                   
2004 11 25 20 48   996.8    -3.9     7.4 -999                                   
2004 11 25 21 47   996.6    -3.7     9.9 -999                                   
2004 11 25 23 48   996.6    -3.7    10.7 -999                                   
2004 11 26 01 48   996.2    -3.7    11.5 -999                                   
2004 11 26 02 48   996.0    -3.7    12.2 -999                                   
2004 11 26 04 48   995.8    -3.7    11.5 -999                                   
2004 11 26 06 47   995.4    -3.2    10.2 -999                                   
2004 11 26 07 48   995.2    -3.3    10.1 -999                                   
2004 11 26 09 47   994.4    -3.2     8.9 -999                                   
2004 11 26 11 48   994.0    -4.0     9.0 -999                                   
2004 11 26 12 49   993.8    -4.2     8.3 -999                                   
2004 11 26 13 48   993.4    -4.1     8.0 -999                                   
2004 11 26 14 48   993.2    -4.1     8.4 -999                                   
2004 11 26 16 48   993.0    -4.3     6.7 -999                                   
2004 11 26 17 48   992.8    -4.3     6.2 -999                                   
2004 11 26 18 49   992.8    -4.4     5.8 -999                                   
2004 11 26 19 48   993.0    -4.6     5.3 -999                                   
2004 11 26 21 49   993.0    -4.7     3.6 -999                                   
2004 11 26 22 48   992.8    -4.0     3.9 -999                                   
2004 11 26 23 48   992.8    -3.9     4.7 -999                                   
2004 11 27 00 49   992.6    -3.7     5.1 -999                                   
2004 11 27 02 48   992.4    -3.0     4.9 -999                                   
2004 11 27 04 48   992.4    -2.8     6.0 -999                                   
2004 11 27 05 48   992.4    -2.5     6.1 -999                                   
2004 11 27 07 48   992.4    -2.1     6.2 -999                                   
2004 11 27 09 49   992.4    -1.7     6.8 -999                                   
2004 11 27 11 48   993.0    -2.0     5.0 -999                                   
2004 11 27 12 49   993.2    -2.1     4.5 -999                                   
2004 11 27 14 48   993.6    -2.6     4.9 -999                                   
2004 11 27 16 48   994.2    -3.3     3.9 -999                                   
2004 11 27 17 48   994.6    -3.7     3.7 -999                                   
2004 11 27 19 48   995.4    -5.6     6.1 -999                                   
2004 11 27 21 49   996.4    -5.9     7.1 -999                                   
2004 11 27 22 48   996.6    -5.7     7.3 -999                                   
2004 11 28 00 49   997.4    -5.9     8.0 -999                                   
2004 11 28 02 48   998.0    -5.5     7.2 -999                                   
2004 11 28 03 49   998.2    -5.3     6.8 -999                                   
2004 11 28 05 48   998.6    -3.7     5.3 -999                                   
2004 11 28 07 48   998.8    -2.3     5.3 -999                                   
2004 11 28 08 48   998.4    -2.0     4.0 -999                                   
2004 11 28 09 49   998.6    -1.3     3.0 -999                                   
2004 11 28 10 48   998.0    -1.4     2.9 -999                                   
2004 11 28 12 49   997.2    -3.4     4.2 -999                                   
2004 11 28 14 48   996.0    -6.5     3.4 -999                                   
2004 11 28 15 49   995.4    -5.8     2.7 -999                                   
2004 11 28 17 48   994.8    -7.4     6.0 -999                                   
2004 11 28 19 48   994.4    -8.0     6.0 -999                                   
2004 11 28 20 48   994.4    -8.0     6.7 -999                                   
2004 11 28 22 48   993.6    -7.6     8.7 -999                                   
2004 11 29 00 49   993.2    -7.1     8.5 -999                                   
2004 11 29 01 48   993.2    -6.6     7.7 -999                                   
2004 11 29 03 49   993.2    -4.8     7.0 -999                                   
2004 11 29 04 48   993.4    -4.4     6.8 -999                                   
2004 11 29 05 48   993.4    -3.1     6.3 -999                                   
2004 11 29 06 49   993.4    -2.4     5.2 -999                                   
2004 11 29 07 48   993.6    -2.1     5.3 -999                                   
2004 11 29 08 48   993.8    -1.6     5.4 -999                                   
2004 11 29 09 49   994.0    -0.9     7.0 -999                                   
2004 11 29 10 48   994.2    -1.4     9.2 -999                                   
2004 11 29 12 49   994.6    -1.2    10.0 -999                                   
2004 11 29 13 48   995.2    -1.5     9.3 -999                                   
2004 11 29 14 48   996.0    -1.7    10.3 -999                                   
2004 11 29 15 49   996.6    -1.8     8.9 -999                                   
2004 11 29 16 48   997.0    -1.6     7.9 -999                                   
2004 11 29 17 48   997.4    -1.5     7.2 -999                                   
2004 11 29 18 49   997.8    -2.1     6.7 -999                                   
2004 11 29 19 48   998.0    -2.5     5.6 -999                                   
2004 11 29 20 48   998.4    -2.6     3.8 -999                                   
2004 11 29 21 49   998.4    -3.5     3.0 -999                                   
2004 11 29 22 48   998.4    -3.2     3.7 -999                                   
2004 11 29 23 48   998.4    -2.4     4.9 -999                                   
2004 11 30 00 49   998.6    -3.1     4.4 -999                                   
2004 11 30 01 48   998.4    -2.8     2.7 -999                                   
2004 11 30 02 48   998.0    -2.2     3.3 -999                                   
2004 11 30 03 49   997.6    -1.9     3.2 -999                                   
2004 11 30 04 48   997.4    -1.3     3.9 -999                                   
2004 11 30 05 48   997.0    -0.9     4.9 -999                                   
2004 11 30 06 49   996.6    -0.6     5.1 -999                                   
2004 11 30 08 48   995.6     0.6     3.6 -999                                   
2004 11 30 10 48   994.4     0.2     2.1 -999                                   
2004 11 30 12 49   993.6    -0.7     2.7 -999                                   
2004 11 30 13 48   993.0    -1.8     1.9 -999                                   
2004 11 30 14 48   992.6    -3.1     1.6 -999                                   
2004 11 30 15 49   992.2    -3.9     1.5 -999                                   
2004 11 30 16 48   991.8    -5.7     2.0 -999                                   
2004 11 30 17 48   991.6    -6.9     2.5 -999                                   
2004 11 30 18 49   991.4    -6.9     2.4 -999                                   
2004 11 30 19 48   991.0    -6.9     3.0 -999                                   
2004 11 30 20 48   990.8    -6.2     5.5 -999                                   
2004 11 30 21 49   990.4    -6.7     6.8 -999                                   
2004 11 30 22 48   990.2    -6.8     6.6 -999                                   
2004 11 30 23 48   990.2    -6.3     6.2 -999                                   
2004 12 01 00 49   990.0    -5.0     6.4 -999                                   
2004 12 01 02 48   989.4    -4.2     6.5 -999                                   
2004 12 01 04 48   989.4    -3.3     5.9 -999                                   
2004 12 01 05 48   989.0    -2.7     5.6 -999                                   
2004 12 01 06 49   988.8    -2.1     5.2 -999                                   
2004 12 01 07 48   988.4    -2.0     5.4 -999                                   
2004 12 01 08 48   988.2    -1.7     5.9 -999                                   
2004 12 01 10 48   987.6    -1.4     3.4 -999                                   
2004 12 01 11 48   987.6    -1.4     2.0 -999                                   
2004 12 01 12 49   987.4    -2.2     2.4 -999                                   
2004 12 01 13 48   987.6    -2.4     2.1 -999                                   
2004 12 01 14 48   988.0    -4.0     2.5 -999                                   
2004 12 01 15 49   988.6    -3.7     2.0 -999                                   
2004 12 01 16 48   988.8    -4.4     0.6 -999                                   
2004 12 01 17 48   989.2    -4.5     1.3 -999                                   
2004 12 01 18 49   989.4    -7.8     2.4 -999                                   
2004 12 01 19 48   989.6    -6.5     3.6 -999                                   
2004 12 01 20 48   989.8    -6.4     5.4 -999                                   
2004 12 01 21 49   990.0    -6.7     7.2 -999                                   
2004 12 01 22 49   990.4    -7.1     6.7 -999                                   
2004 12 01 23 48   990.6    -7.3     6.2 -999                                   
2004 12 02 00 49   990.8    -6.5     6.6 -999                                   
2004 12 02 02 48   990.8    -5.4     6.4 -999                                   
2004 12 02 03 49   990.8    -4.1     5.9 -999                                   
2004 12 02 04 49   991.0    -2.8     5.1 -999                                   
2004 12 02 05 48   990.6    -2.1     4.2 -999                                   
2004 12 02 06 49   990.4    -1.4     3.7 -999                                   
2004 12 02 07 49   990.2    -0.3     2.9 -999                                   
2004 12 02 08 48   990.0 -999        1.6 -999                                   
2004 12 02 10 49   988.6    -0.5     2.1 -999                                   
2004 12 02 13 49   986.8    -3.2     1.7 -999                                   
2004 12 02 15 49   986.0    -7.3     2.0 -999                                   
2004 12 02 16 49   985.6    -8.5     1.2 -999                                   
2004 12 02 17 48   985.2    -8.6     1.3 -999                                   
2004 12 02 18 49   985.0   -11.6     1.8 -999                                   
2004 12 02 19 49   984.6   -11.1     1.6 -999                                   
2004 12 02 20 48   984.2   -11.6     3.0 -999                                   
2004 12 02 21 49   984.0   -10.4     3.3 -999                                   
2004 12 02 22 49   983.6   -10.8     3.4 -999                                   
2004 12 02 23 48   983.4   -10.3     4.0 -999                                   
2004 12 03 00 49   983.2    -8.9     3.7 -999                                   
2004 12 03 01 49   982.8    -8.1     4.0 -999                                   
2004 12 03 03 49   981.8    -6.1     5.5 -999                                   
2004 12 03 05 48   981.0    -4.1     5.6 -999                                   
2004 12 03 06 49   980.6    -3.6     5.0 -999                                   
2004 12 03 08 48   980.0    -2.5     2.4 -999                                   
2004 12 03 09 49   979.8    -1.9     1.2 -999                                   
2004 12 03 11 48   979.0    -2.2     1.1 -999                                   
2004 12 03 13 49   979.0    -5.0     1.3 -999                                   
2004 12 03 14 48   978.8    -4.7     1.2 -999                                   
2004 12 03 15 49   978.4 -999        0.5 -999                                   
2004 12 03 16 49   978.2    -9.6     1.4 -999                                   
2004 12 03 17 48   978.2   -12.2     1.8 -999                                   
2004 12 03 18 49   978.0   -12.5     2.6 -999                                   
2004 12 03 19 49   977.8   -14.4     2.5 -999                                   
2004 12 03 20 48   977.6   -11.9     3.7 -999                                   
2004 12 03 21 49   977.6   -13.9     2.8 -999                                   
2004 12 03 22 49   977.4   -12.6     4.7 -999                                   
2004 12 03 23 48   977.2   -11.7     5.3 -999                                   
2004 12 04 01 49   976.8    -9.2     5.8 -999                                   
2004 12 04 03 49   975.8    -6.7     5.7 -999                                   
2004 12 04 04 49   975.2    -5.5     5.9 -999                                   
2004 12 04 06 49   974.4    -3.1     5.7 -999                                   
2004 12 04 07 49   973.8    -3.1     5.0 -999                                   
2004 12 04 08 48   973.6    -2.7     3.4 -999                                   
2004 12 04 09 49   973.4    -2.6     2.4 -999                                   
2004 12 04 11 48   972.6    -3.3     2.3 -999                                   
2004 12 04 13 49   972.2    -4.1     2.6 -999                                   
2004 12 04 14 48   971.8    -4.1     2.0 -999                                   
2004 12 04 15 49   971.4    -6.3     1.8 -999                                   
2004 12 04 16 49   971.2    -6.5     2.8 -999                                   
2004 12 04 17 48   971.2    -5.3     2.2 -999                                   
2004 12 04 18 49   971.2    -6.1     3.2 -999                                   
2004 12 04 19 49   971.2    -6.9     5.3 -999                                   
2004 12 04 20 48   971.4    -8.3     6.1 -999                                   
2004 12 04 21 49   971.4    -8.2     5.8 -999                                   
2004 12 04 23 48   971.8    -7.8     6.3 -999                                   
2004 12 05 01 49   971.8    -6.4     6.2 -999                                   
2004 12 05 02 48   971.8    -5.7     6.9 -999                                   
2004 12 05 04 49   971.6    -4.0     5.9 -999                                   
2004 12 05 06 49   971.8    -2.0     5.0 -999                                   
2004 12 05 07 49   972.0    -1.3     4.9 -999                                   
2004 12 05 09 49   972.0    -0.8     3.4 -999                                   
2004 12 05 11 48   972.2    -1.8     3.1 -999                                   
2004 12 05 12 49   972.6    -1.6     2.9 -999                                   
2004 12 05 14 48   974.0    -2.7     4.6 -999                                   
